iter	Passed	Remaining
4843	6524	6944
4844	6525	6943
4845	6527	6941
4846	6528	6940
4847	6529	6938
4848	6530	6937
4849	6531	6935
4850	6532	6933
4851	6533	6932
4852	6534	6930
4853	6535	6928
4854	6536	6927
4855	6537	6925
4856	6539	6924
4857	6540	6922
4858	6541	6920
4859	6542	6919
4860	6544	6918
4861	6545	6917
4862	6546	6915
4863	6548	6914
4864	6549	6912
4865	6550	6911
4866	6551	6909
4867	6552	6908
4868	6554	6906
4869	6555	6905
4870	6556	6903
4871	6557	6902
4872	6559	6900
4873	6560	6899
4874	6561	6897
4875	6562	6896
4876	6563	6894
4877	6565	6893
4878	6566	6892
4879	6567	6890
4880	6569	6889
4881	6570	6888
4882	6571	6886
4883	6572	6884
4884	6573	6883
4885	6575	6882
4886	6576	6880
4887	6577	6879
4888	6579	6877
4889	6580	6876
4890	6581	6874
4891	6582	6873
4892	6583	6871
4893	6584	6870
4894	6585	6868
4895	6587	6866
4896	6588	6865
4897	6589	6864
4898	6591	6862
4899	6592	6861
4900	6593	6859
4901	6594	6858
4902	6595	6856
4903	6596	6855
4904	6597	6853
4905	6598	6851
4906	6600	6850
4907	6601	6848
4908	6602	6847
4909	6603	6845
4910	6604	6844
4911	6606	6843
4912	6607	6841
4913	6608	6839
4914	6609	6838
4915	6610	6836
4916	6611	6835
4917	6612	6833
4918	6613	6831
4919	6615	6830
4920	6616	6828
4921	6617	6827
4922	6618	6825
4923	6619	6824
4924	6620	6822
4925	6622	6821
4926	6623	6820
4927	6624	6818
4928	6625	6816
4929	6627	6815
4930	6628	6813
4931	6629	6812
4932	6630	6810
4933	6631	6808
4934	6632	6807
4935	6633	6805
4936	6635	6804
4937	6636	6802
4938	6637	6801
4939	6638	6799
4940	6639	6798
4941	6641	6797
4942	6642	6795
4943	6643	6794
4944	6645	6793
4945	6646	6791
4946	6647	6790
4947	6648	6788
4948	6649	6786
4949	6650	6785
4950	6651	6783
4951	6653	6782
4952	6654	6780
4953	6655	6779
4954	6656	6777
4955	6658	6776
4956	6659	6774
4957	6660	6772
4958	6661	6771
4959	6662	6769
4960	6663	6768
4961	6664	6766
4962	6665	6765
4963	6666	6763
4964	6667	6761
4965	6669	6760
4966	6670	6759
4967	6671	6757
4968	6672	6756
4969	6673	6754
4970	6675	6752
4971	6676	6751
4972	6677	6749
4973	6678	6748
4974	6679	6746
4975	6680	6745
4976	6681	6743
4977	6682	6741
4978	6683	6740
4979	6684	6738
4980	6686	6737
4981	6688	6736
4982	6689	6734
4983	6690	6733
4984	6691	6731
4985	6692	6729
4986	6693	6728
4987	6694	6726
4988	6695	6724
4989	6696	6723
4990	6697	6721
4991	6698	6720
4992	6699	6718
4993	6701	6717
4994	6702	6716
4995	6703	6714
4996	6704	6712
4997	6706	6711
4998	6707	6709
4999	6708	6708
5000	6709	6706
5001	6710	6704
5002	6711	6703
5003	6712	6701
5004	6713	6700
5005	6714	6698
5006	6715	6696
5007	6716	6695
5008	6718	6693
5009	6719	6692
5010	6720	6691
5011	6721	6689
5012	6722	6687
5013	6723	6686
5014	6725	6684
5015	6726	6683
5016	6727	6681
5017	6728	6679
5018	6729	6678
5019	6730	6676
5020	6731	6675
5021	6732	6673
5022	6734	6672
5023	6735	6671
5024	6737	6670
5025	6738	6668
5026	6739	6667
5027	6740	6665
5028	6742	6664
5029	6743	6662
5030	6744	6661
5031	6745	6659
5032	6746	6658
5033	6747	6656
5034	6748	6655
5035	6750	6653
5036	6751	6652
5037	6752	6651
5038	6753	6649
5039	6755	6647
5040	6756	6646
5041	6757	6644
5042	6758	6642
5043	6759	6641
5044	6760	6639
5045	6761	6638
5046	6762	6636
5047	6763	6635
5048	6765	6633
5049	6766	6632
5050	6767	6631
5051	6768	6629
5052	6770	6628
5053	6771	6626
5054	6772	6624
5055	6773	6623
5056	6774	6621
5057	6775	6620
5058	6776	6618
5059	6777	6617
5060	6779	6615
5061	6780	6614
5062	6781	6612
5063	6782	6611
5064	6784	6610
5065	6785	6608
5066	6786	6606
5067	6787	6605
5068	6788	6603
5069	6789	6602
5070	6790	6600
5071	6792	6599
5072	6793	6597
5073	6794	6596
5074	6795	6594
5075	6796	6592
5076	6797	6591
5077	6799	6590
5078	6801	6589
5079	6802	6588
5080	6804	6587
5081	6805	6585
5082	6806	6584
5083	6807	6582
5084	6808	6580
5085	6809	6579
5086	6810	6577
5087	6811	6576
5088	6813	6574
5089	6814	6573
5090	6816	6572
5091	6817	6571
5092	6818	6569
5093	6820	6568
5094	6821	6567
5095	6822	6565
5096	6823	6563
5097	6824	6562
5098	6825	6560
5099	6827	6559
5100	6828	6557
5101	6829	6556
5102	6830	6555
5103	6832	6553
5104	6833	6552
5105	6834	6550
5106	6835	6549
5107	6837	6548
5108	6838	6546
5109	6839	6545
5110	6840	6543
5111	6841	6541
5112	6842	6540
5113	6844	6539
5114	6845	6537
5115	6846	6536
5116	6847	6534
5117	6849	6533
5118	6850	6531
5119	6851	6530
5120	6852	6528
5121	6853	6527
5122	6854	6525
5123	6855	6523
5124	6856	6522
5125	6857	6520
5126	6859	6519
5127	6860	6517
5128	6861	6516
5129	6862	6514
5130	6864	6513
5131	6865	6512
5132	6866	6510
5133	6867	6509
5134	6868	6507
5135	6869	6505
5136	6870	6504
5137	6871	6502
5138	6872	6501
5139	6873	6499
5140	6875	6498
5141	6876	6496
5142	6877	6494
5143	6878	6493
5144	6880	6492
5145	6881	6490
5146	6882	6489
5147	6883	6487
5148	6884	6486
5149	6885	6484
5150	6886	6482
5151	6887	6481
5152	6888	6479
5153	6889	6478
5154	6890	6476
5155	6892	6475
5156	6893	6473
5157	6894	6472
5158	6896	6471
5159	6897	6469
5160	6898	6467
5161	6899	6466
5162	6900	6464
5163	6901	6463
5164	6902	6461
5165	6904	6460
5166	6905	6458
5167	6906	6457
5168	6907	6455
5169	6908	6454
5170	6909	6452
5171	6911	6451
5172	6912	6450
5173	6913	6448
5174	6914	6447
5175	6915	6445
5176	6916	6444
5177	6918	6442
5178	6919	6440
5179	6920	6439
5180	6921	6437
5181	6922	6436
5182	6923	6434
5183	6924	6433
5184	6925	6431
5185	6927	6430
5186	6929	6429
5187	6930	6427
5188	6931	6426
5189	6932	6425
5190	6934	6423
5191	6935	6422
5192	6936	6420
5193	6937	6419
5194	6938	6417
5195	6939	6416
5196	6940	6414
5197	6941	6413
5198	6943	6411
5199	6944	6410
5200	6945	6408
5201	6946	6407
5202	6948	6405
5203	6948	6404
5204	6950	6402
5205	6951	6401
5206	6952	6399
5207	6953	6397
5208	6954	6396
5209	6955	6394
5210	6956	6393
5211	6957	6391
5212	6959	6390
5213	6961	6389
5214	6962	6388
5215	6963	6386
5216	6964	6385
5217	6965	6383
5218	6966	6381
5219	6967	6380
5220	6968	6378
5221	6969	6377
5222	6971	6375
5223	6972	6374
5224	6973	6372
5225	6974	6371
5226	6976	6370
5227	6977	6368
5228	6978	6367
5229	6979	6365
5230	6980	6364
5231	6981	6362
5232	6982	6361
5233	6983	6359
5234	6985	6357
5235	6986	6356
5236	6987	6354
5237	6988	6353
5238	6989	6351
5239	6991	6350
5240	6992	6349
5241	6993	6347
5242	6994	6346
5243	6995	6344
5244	6996	6343
5245	6998	6341
5246	6999	6340
5247	7000	6338
5248	7001	6337
5249	7002	6335
5250	7003	6334
5251	7004	6332
5252	7006	6331
5253	7008	6330
5254	7009	6328
5255	7010	6327
5256	7011	6325
5257	7012	6324
5258	7013	6322
5259	7014	6321
5260	7015	6319
5261	7016	6318
5262	7018	6316
5263	7019	6315
5264	7020	6313
5265	7021	6312
5266	7023	6311
5267	7024	6310
5268	7026	6308
5269	7027	6307
5270	7028	6305
5271	7029	6304
5272	7031	6303
5273	7032	6301
5274	7033	6300
5275	7035	6298
5276	7036	6297
5277	7037	6296
5278	7039	6295
5279	7041	6294
5280	7042	6293
5281	7043	6291
5282	7044	6290
5283	7046	6288
5284	7047	6287
5285	7048	6285
5286	7049	6283
5287	7050	6282
5288	7051	6281
5289	7052	6279
5290	7053	6277
5291	7055	6276
5292	7056	6275
5293	7057	6273
5294	7058	6272
5295	7059	6270
5296	7060	6269
5297	7062	6267
5298	7063	6266
5299	7064	6264
5300	7065	6263
5301	7066	6261
5302	7068	6260
5303	7069	6258
5304	7070	6257
5305	7071	6256
5306	7073	6254
5307	7074	6253
5308	7075	6251
5309	7076	6250
5310	7077	6248
5311	7078	6247
5312	7079	6245
5313	7080	6244
5314	7082	6242
5315	7083	6241
5316	7084	6239
5317	7085	6238
5318	7086	6236
5319	7088	6235
5320	7089	6234
5321	7090	6232
5322	7091	6231
5323	7092	6229
5324	7093	6228
5325	7095	6226
5326	7096	6225
5327	7097	6223
5328	7098	6221
5329	7099	6220
5330	7100	6219
5331	7101	6217
5332	7103	6216
5333	7104	6215
5334	7106	6213
5335	7107	6212
5336	7108	6210
5337	7109	6209
5338	7110	6207
5339	7111	6206
5340	7112	6204
5341	7113	6202
5342	7115	6201
5343	7116	6200
5344	7117	6198
5345	7118	6197
5346	7119	6195
5347	7121	6194
5348	7122	6193
5349	7123	6191
5350	7125	6190
5351	7126	6188
5352	7127	6187
5353	7128	6185
5354	7129	6184
5355	7130	6182
5356	7131	6181
5357	7133	6179
5358	7134	6178
5359	7135	6176
5360	7136	6175
5361	7137	6174
5362	7139	6172
5363	7140	6171
5364	7141	6169
5365	7142	6168
5366	7143	6166
5367	7144	6165
5368	7145	6163
5369	7146	6162
5370	7148	6160
5371	7149	6159
5372	7150	6157
5373	7152	6157
5374	7153	6155
5375	7154	6154
5376	7155	6152
5377	7157	6151
5378	7158	6149
5379	7159	6148
5380	7160	6146
5381	7161	6145
5382	7162	6143
5383	7163	6142
5384	7165	6140
5385	7166	6139
5386	7168	6138
5387	7169	6136
5388	7170	6135
5389	7171	6133
5390	7172	6131
5391	7173	6130
5392	7174	6128
5393	7175	6127
5394	7176	6125
5395	7177	6124
5396	7178	6122
5397	7180	6121
5398	7181	6119
5399	7182	6118
5400	7183	6116
5401	7185	6115
5402	7186	6114
5403	7187	6112
5404	7188	6111
5405	7189	6110
5406	7190	6108
5407	7191	6106
5408	7193	6105
5409	7194	6103
5410	7195	6102
5411	7196	6100
5412	7197	6099
5413	7198	6097
5414	7200	6096
5415	7201	6095
5416	7202	6093
5417	7204	6092
5418	7205	6090
5419	7206	6089
5420	7207	6088
5421	7208	6086
5422	7209	6085
5423	7211	6083
5424	7212	6082
5425	7213	6080
5426	7214	6079
5427	7215	6077
5428	7217	6076
5429	7218	6075
5430	7219	6074
5431	7221	6072
5432	7222	6071
5433	7223	6069
5434	7224	6068
5435	7225	6066
5436	7226	6065
5437	7228	6063
5438	7229	6062
5439	7230	6060
5440	7231	6059
5441	7233	6058
5442	7234	6056
5443	7235	6055
5444	7236	6053
5445	7237	6052
5446	7238	6050
5447	7239	6048
5448	7240	6047
5449	7241	6045
5450	7242	6044
5451	7243	6042
5452	7245	6041
5453	7246	6039
5454	7247	6038
5455	7249	6037
5456	7250	6036
5457	7251	6034
5458	7252	6032
5459	7253	6031
5460	7254	6029
5461	7255	6028
5462	7256	6026
5463	7258	6025
5464	7259	6024
5465	7260	6022
5466	7261	6021
5467	7263	6019
5468	7264	6018
5469	7265	6017
5470	7266	6015
5471	7267	6014
5472	7268	6012
5473	7270	6011
5474	7271	6009
5475	7272	6008
5476	7274	6007
5477	7275	6005
5478	7276	6004
5479	7277	6002
5480	7279	6001
5481	7280	6000
5482	7281	5998
5483	7283	5997
5484	7284	5996
5485	7285	5994
5486	7287	5993
5487	7288	5991
5488	7289	5990
5489	7290	5988
5490	7291	5987
5491	7292	5985
5492	7293	5984
5493	7294	5982
5494	7296	5982
5495	7298	5980
5496	7299	5979
5497	7300	5977
5498	7301	5976
5499	7302	5975
5500	7303	5973
5501	7305	5972
5502	7306	5970
5503	7307	5969
5504	7308	5967
5505	7309	5966
5506	7310	5964
5507	7311	5963
5508	7313	5962
5509	7314	5960
5510	7316	5959
5511	7317	5957
5512	7318	5956
5513	7319	5955
5514	7320	5953
5515	7321	5952
5516	7323	5950
5517	7324	5948
5518	7325	5947
5519	7326	5945
5520	7327	5944
5521	7328	5943
5522	7330	5941
5523	7331	5940
5524	7332	5938
5525	7333	5937
5526	7334	5935
5527	7335	5934
5528	7336	5932
5529	7337	5931
5530	7338	5929
5531	7339	5928
5532	7341	5926
5533	7342	5925
5534	7343	5923
5535	7345	5922
5536	7346	5921
5537	7347	5919
5538	7348	5918
5539	7349	5916
5540	7350	5915
5541	7351	5913
5542	7352	5912
5543	7353	5910
5544	7354	5909
5545	7356	5907
5546	7357	5906
5547	7358	5904
5548	7359	5903
5549	7361	5902
5550	7362	5900
5551	7363	5899
5552	7364	5897
5553	7365	5896
5554	7366	5894
5555	7367	5893
5556	7368	5891
5557	7369	5890
5558	7370	5888
5559	7372	5887
5560	7373	5885
5561	7374	5884
5562	7375	5882
5563	7376	5881
5564	7378	5880
5565	7379	5878
5566	7380	5877
5567	7381	5875
5568	7382	5873
5569	7383	5872
5570	7384	5871
5571	7386	5869
5572	7387	5868
5573	7388	5866
5574	7389	5865
5575	7390	5863
5576	7391	5862
5577	7393	5861
5578	7394	5859
5579	7395	5858
5580	7396	5856
5581	7398	5855
5582	7399	5853
5583	7400	5852
5584	7401	5850
5585	7402	5849
5586	7403	5847
5587	7404	5846
5588	7405	5844
5589	7406	5843
5590	7408	5842
5591	7410	5841
5592	7411	5839
5593	7412	5838
5594	7414	5837
5595	7415	5835
5596	7416	5834
5597	7417	5833
5598	7419	5831
5599	7420	5830
5600	7421	5828
5601	7422	5827
5602	7423	5825
5603	7424	5824
5604	7425	5822
5605	7427	5821
5606	7428	5819
5607	7429	5818
5608	7430	5816
5609	7431	5815
5610	7432	5813
5611	7433	5812
5612	7434	5810
5613	7435	5809
5614	7437	5807
5615	7438	5806
5616	7439	5805
5617	7440	5803
5618	7442	5802
5619	7443	5801
5620	7444	5799
5621	7445	5797
5622	7446	5796
5623	7447	5794
5624	7448	5793
5625	7449	5792
5626	7450	5790
5627	7452	5789
5628	7453	5787
5629	7454	5786
5630	7455	5784
5631	7457	5783
5632	7458	5782
5633	7459	5780
5634	7460	5779
5635	7461	5777
5636	7462	5776
5637	7464	5774
5638	7465	5773
5639	7466	5771
5640	7467	5770
5641	7468	5768
5642	7469	5767
5643	7470	5765
5644	7472	5764
5645	7473	5763
5646	7474	5761
5647	7475	5760
5648	7476	5758
5649	7478	5757
5650	7479	5755
5651	7480	5754
5652	7481	5753
5653	7482	5751
5654	7483	5750
5655	7484	5748
5656	7485	5746
5657	7486	5745
5658	7487	5743
5659	7489	5742
5660	7490	5741
5661	7491	5739
5662	7493	5738
5663	7494	5737
5664	7495	5735
5665	7496	5734
5666	7497	5732
5667	7499	5731
5668	7500	5730
5669	7501	5728
5670	7502	5727
5671	7503	5725
5672	7504	5724
5673	7506	5723
5674	7507	5721
5675	7508	5720
5676	7510	5718
5677	7511	5717
5678	7512	5716
5679	7513	5714
5680	7514	5713
5681	7516	5712
5682	7517	5710
5683	7519	5709
5684	7520	5708
5685	7521	5706
5686	7523	5705
5687	7524	5704
5688	7526	5703
5689	7527	5701
5690	7528	5700
5691	7529	5698
5692	7531	5697
5693	7532	5696
5694	7533	5694
5695	7534	5693
5696	7535	5691
5697	7537	5690
5698	7538	5689
5699	7539	5687
5700	7541	5686
5701	7542	5685
5702	7543	5683
5703	7544	5682
5704	7545	5680
5705	7547	5679
5706	7548	5678
5707	7549	5676
5708	7550	5675
5709	7552	5673
5710	7553	5672
5711	7554	5671
5712	7555	5669
5713	7556	5668
5714	7558	5666
5715	7559	5665
5716	7560	5664
5717	7561	5662
5718	7562	5661
5719	7563	5659
5720	7565	5658
5721	7566	5656
5722	7567	5655
5723	7569	5654
5724	7571	5653
5725	7572	5651
5726	7573	5650
5727	7574	5648
5728	7575	5647
5729	7576	5645
5730	7577	5644
5731	7578	5643
5732	7579	5641
5733	7580	5640
5734	7582	5638
5735	7583	5637
5736	7584	5635
5737	7585	5634
5738	7587	5633
5739	7588	5631
5740	7589	5630
5741	7590	5628
5742	7591	5627
5743	7593	5626
5744	7594	5624
5745	7595	5623
5746	7596	5621
5747	7597	5620
5748	7599	5618
5749	7600	5617
5750	7602	5616
5751	7603	5615
5752	7604	5614
5753	7606	5612
5754	7607	5611
5755	7609	5610
5756	7610	5608
5757	7611	5607
5758	7612	5605
5759	7613	5604
5760	7614	5603
5761	7615	5601
5762	7617	5600
5763	7618	5599
5764	7620	5597
5765	7621	5596
5766	7622	5594
5767	7623	5593
5768	7624	5591
5769	7625	5590
5770	7626	5589
5771	7628	5587
5772	7629	5586
5773	7630	5584
5774	7631	5583
5775	7632	5581
5776	7634	5580
5777	7635	5579
5778	7636	5578
5779	7638	5576
5780	7639	5575
5781	7640	5573
5782	7641	5572
5783	7642	5570
5784	7643	5569
5785	7644	5567
5786	7645	5566
5787	7647	5564
5788	7648	5563
5789	7649	5562
5790	7651	5560
5791	7652	5559
5792	7653	5558
5793	7654	5556
5794	7655	5555
5795	7656	5553
5796	7657	5552
5797	7658	5550
5798	7660	5549
5799	7661	5547
5800	7662	5546
5801	7663	5544
5802	7664	5543
5803	7666	5542
5804	7667	5541
5805	7668	5539
5806	7669	5538
5807	7671	5536
5808	7672	5535
5809	7673	5533
5810	7674	5532
5811	7675	5530
5812	7676	5529
5813	7677	5527
5814	7679	5526
5815	7680	5525
5816	7681	5523
5817	7682	5522
5818	7684	5521
5819	7685	5519
5820	7686	5518
5821	7687	5516
5822	7688	5515
5823	7689	5513
5824	7690	5512
5825	7692	5510
5826	7693	5509
5827	7694	5507
5828	7695	5506
5829	7696	5505
5830	7697	5503
5831	7699	5502
5832	7700	5501
5833	7701	5499
5834	7702	5498
5835	7704	5496
5836	7705	5495
5837	7706	5494
5838	7708	5492
5839	7709	5491
5840	7710	5490
5841	7711	5488
5842	7712	5487
5843	7714	5486
5844	7715	5484
5845	7716	5483
5846	7717	5481
5847	7718	5480
5848	7720	5478
5849	7721	5477
5850	7722	5475
5851	7723	5474
5852	7724	5472
5853	7725	5471
5854	7726	5470
5855	7728	5468
5856	7729	5467
5857	7731	5466
5858	7732	5464
5859	7733	5463
5860	7734	5461
5861	7735	5460
5862	7736	5459
5863	7737	5457
5864	7738	5456
5865	7740	5454
5866	7741	5453
5867	7742	5451
5868	7743	5450
5869	7745	5449
5870	7747	5448
5871	7748	5447
5872	7749	5445
5873	7751	5444
5874	7752	5443
5875	7753	5442
5876	7755	5440
5877	7756	5438
5878	7757	5437
5879	7758	5436
5880	7759	5434
5881	7760	5433
5882	7762	5432
5883	7764	5431
5884	7765	5429
5885	7766	5428
5886	7768	5427
5887	7769	5425
5888	7770	5424
5889	7771	5422
5890	7772	5421
5891	7773	5419
5892	7774	5418
5893	7775	5416
5894	7776	5415
5895	7778	5414
5896	7779	5413
5897	7781	5411
5898	7782	5410
5899	7783	5408
5900	7784	5407
5901	7785	5405
5902	7786	5404
5903	7787	5403
5904	7788	5401
5905	7790	5400
5906	7791	5398
5907	7792	5397
5908	7794	5396
5909	7795	5394
5910	7796	5393
5911	7798	5392
5912	7799	5390
5913	7800	5389
5914	7801	5388
5915	7803	5386
5916	7804	5385
5917	7805	5383
5918	7806	5382
5919	7807	5381
5920	7808	5379
5921	7810	5378
5922	7811	5377
5923	7812	5375
5924	7813	5374
5925	7815	5372
5926	7816	5371
5927	7817	5369
5928	7818	5368
5929	7819	5366
5930	7820	5365
5931	7821	5363
5932	7822	5362
5933	7823	5360
5934	7824	5359
5935	7826	5358
5936	7827	5356
5937	7828	5355
5938	7830	5354
5939	7831	5352
5940	7832	5351
5941	7833	5349
5942	7834	5348
5943	7835	5346
5944	7836	5345
5945	7837	5343
5946	7838	5342
5947	7840	5340
5948	7841	5339
5949	7843	5338
5950	7844	5337
5951	7845	5335
5952	7846	5334
5953	7847	5332
5954	7849	5331
5955	7850	5330
5956	7851	5328
5957	7852	5327
5958	7853	5325
5959	7854	5324
5960	7855	5322
5961	7857	5321
5962	7858	5320
5963	7859	5318
5964	7860	5317
5965	7862	5316
5966	7863	5314
5967	7864	5313
5968	7865	5311
5969	7866	5310
5970	7867	5308
5971	7868	5307
5972	7869	5305
5973	7871	5304
5974	7872	5303
5975	7873	5301
5976	7874	5300
5977	7876	5299
5978	7877	5297
5979	7878	5296
5980	7879	5294
5981	7880	5293
5982	7882	5292
5983	7883	5290
5984	7884	5289
5985	7885	5287
5986	7886	5286
5987	7888	5285
5988	7889	5283
5989	7891	5282
5990	7892	5281
5991	7894	5280
5992	7895	5278
5993	7896	5277
5994	7898	5276
5995	7899	5274
5996	7900	5273
5997	7901	5272
5998	7903	5270
5999	7904	5269
6000	7905	5268
6001	7907	5267
6002	7908	5265
6003	7909	5264
6004	7910	5262
6005	7912	5261
6006	7913	5260
6007	7914	5258
6008	7915	5257
6009	7916	5255
6010	7917	5254
6011	7918	5252
6012	7920	5251
6013	7921	5250
6014	7923	5249
6015	7924	5247
6016	7925	5246
6017	7927	5245
6018	7928	5243
6019	7929	5242
6020	7930	5240
6021	7931	5239
6022	7932	5238
6023	7934	5236
6024	7935	5235
6025	7936	5233
6026	7937	5232
6027	7939	5231
6028	7940	5230
6029	7941	5228
6030	7943	5227
6031	7944	5225
6032	7945	5224
6033	7946	5223
6034	7947	5221
6035	7948	5220
6036	7949	5218
6037	7951	5217
6038	7952	5216
6039	7953	5214
6040	7955	5213
6041	7956	5212
6042	7957	5210
6043	7958	5209
6044	7959	5207
6045	7961	5206
6046	7962	5204
6047	7963	5203
6048	7964	5202
6049	7965	5200
6050	7966	5199
6051	7967	5197
6052	7968	5196
6053	7969	5194
6054	7971	5193
6055	7972	5192
6056	7973	5190
6057	7974	5189
6058	7975	5187
6059	7977	5186
6060	7978	5185
6061	7979	5183
6062	7980	5182
6063	7982	5180
6064	7983	5179
6065	7984	5178
6066	7985	5176
6067	7986	5175
6068	7988	5174
6069	7989	5172
6070	7991	5171
6071	7992	5170
6072	7993	5169
6073	7995	5167
6074	7996	5166
6075	7998	5165
6076	7999	5164
6077	8001	5162
6078	8002	5161
6079	8003	5160
6080	8005	5159
6081	8006	5157
6082	8007	5156
6083	8009	5155
6084	8010	5153
6085	8011	5152
6086	8012	5150
6087	8014	5149
6088	8015	5148
6089	8016	5146
6090	8017	5145
6091	8019	5144
6092	8020	5142
6093	8021	5141
6094	8022	5140
6095	8024	5138
6096	8025	5137
6097	8026	5136
6098	8027	5134
6099	8028	5133
6100	8029	5131
6101	8031	5130
6102	8032	5129
6103	8033	5127
6104	8035	5126
6105	8036	5125
6106	8037	5123
6107	8038	5122
6108	8040	5121
6109	8041	5119
6110	8042	5118
6111	8043	5116
6112	8044	5115
6113	8045	5113
6114	8047	5112
6115	8048	5111
6116	8049	5109
6117	8052	5109
6118	8053	5107
6119	8054	5106
6120	8055	5104
6121	8056	5103
6122	8057	5101
6123	8058	5100
6124	8059	5099
6125	8060	5097
6126	8061	5096
6127	8063	5094
6128	8064	5093
6129	8065	5091
6130	8066	5090
6131	8068	5089
6132	8069	5087
6133	8070	5086
6134	8071	5085
6135	8072	5083
6136	8073	5082
6137	8075	5080
6138	8076	5079
6139	8077	5077
6140	8078	5076
6141	8079	5075
6142	8081	5073
6143	8082	5072
6144	8083	5071
6145	8085	5070
6146	8086	5068
6147	8087	5067
6148	8088	5065
6149	8090	5064
6150	8091	5063
6151	8092	5061
6152	8093	5060
6153	8094	5058
6154	8096	5057
6155	8097	5056
6156	8098	5054
6157	8099	5053
6158	8100	5052
6159	8102	5050
6160	8103	5049
6161	8104	5047
6162	8105	5046
6163	8106	5044
6164	8107	5043
6165	8108	5041
6166	8109	5040
6167	8110	5039
6168	8112	5037
6169	8113	5036
6170	8114	5034
6171	8115	5033
6172	8117	5032
6173	8118	5030
6174	8119	5029
6175	8120	5027
6176	8121	5026
6177	8122	5025
6178	8123	5023
6179	8125	5022
6180	8126	5020
6181	8127	5019
6182	8128	5018
6183	8129	5016
6184	8131	5015
6185	8132	5014
6186	8133	5012
6187	8134	5011
6188	8135	5009
6189	8137	5008
6190	8138	5007
6191	8139	5005
6192	8140	5004
6193	8141	5002
6194	8142	5001
6195	8144	4999
6196	8145	4998
6197	8146	4997
6198	8147	4995
6199	8148	4994
6200	8150	4993
6201	8151	4991
6202	8152	4990
6203	8153	4988
6204	8154	4987
6205	8155	4985
6206	8156	4984
6207	8157	4982
6208	8158	4981
6209	8160	4980
6210	8161	4978
6211	8162	4977
6212	8163	4975
6213	8164	4974
6214	8166	4973
6215	8167	4971
6216	8168	4970
6217	8169	4968
6218	8170	4967
6219	8171	4966
6220	8172	4964
6221	8173	4963
6222	8174	4961
6223	8176	4960
6224	8177	4958
6225	8178	4957
6226	8180	4956
6227	8181	4955
6228	8183	4953
6229	8184	4952
6230	8185	4951
6231	8186	4949
6232	8187	4948
6233	8189	4947
6234	8190	4945
6235	8191	4944
6236	8192	4942
6237	8193	4941
6238	8194	4939
6239	8196	4938
6240	8197	4937
6241	8198	4935
6242	8199	4934
6243	8200	4933
6244	8201	4931
6245	8202	4930
6246	8204	4928
6247	8205	4927
6248	8206	4925
6249	8207	4924
6250	8208	4922
6251	8209	4921
6252	8210	4920
6253	8212	4918
6254	8213	4917
6255	8214	4916
6256	8215	4914
6257	8216	4913
6258	8217	4911
6259	8218	4910
6260	8220	4908
6261	8221	4907
6262	8222	4906
6263	8223	4904
6264	8225	4903
6265	8226	4902
6266	8228	4901
6267	8229	4899
6268	8230	4898
6269	8231	4897
6270	8232	4895
6271	8234	4894
6272	8235	4892
6273	8236	4891
6274	8238	4890
6275	8239	4889
6276	8241	4888
6277	8242	4886
6278	8243	4885
6279	8245	4884
6280	8246	4882
6281	8248	4881
6282	8249	4880
6283	8250	4878
6284	8251	4877
6285	8252	4876
6286	8254	4874
6287	8255	4873
6288	8256	4871
6289	8257	4870
6290	8258	4869
6291	8260	4868
6292	8261	4866
6293	8262	4865
6294	8264	4864
6295	8265	4862
6296	8266	4861
6297	8267	4859
6298	8268	4858
6299	8269	4856
6300	8270	4855
6301	8272	4854
6302	8273	4852
6303	8274	4851
6304	8276	4850
6305	8277	4848
6306	8278	4847
6307	8280	4846
6308	8281	4844
6309	8282	4843
6310	8283	4842
6311	8284	4840
6312	8286	4839
6313	8287	4837
6314	8288	4836
6315	8289	4835
6316	8290	4833
6317	8292	4832
6318	8293	4831
6319	8294	4829
6320	8295	4828
6321	8296	4826
6322	8297	4825
6323	8298	4823
6324	8299	4822
6325	8300	4820
6326	8302	4819
6327	8303	4818
6328	8304	4816
6329	8305	4815
6330	8306	4813
6331	8308	4812
6332	8309	4811
6333	8310	4810
6334	8312	4808
6335	8313	4807
6336	8314	4805
6337	8315	4804
6338	8316	4803
6339	8317	4801
6340	8318	4800
6341	8319	4798
6342	8321	4797
6343	8322	4796
6344	8323	4794
6345	8324	4793
6346	8326	4792
6347	8327	4790
6348	8328	4789
6349	8329	4787
6350	8330	4786
6351	8331	4784
6352	8332	4783
6353	8333	4782
6354	8335	4780
6355	8336	4779
6356	8337	4777
6357	8338	4776
6358	8340	4775
6359	8341	4773
6360	8342	4772
6361	8343	4771
6362	8344	4769
6363	8345	4768
6364	8346	4766
6365	8347	4765
6366	8349	4763
6367	8350	4762
6368	8351	4761
6369	8352	4759
6370	8353	4758
6371	8354	4756
6372	8356	4755
6373	8357	4754
6374	8358	4752
6375	8359	4751
6376	8361	4750
6377	8362	4748
6378	8363	4747
6379	8364	4746
6380	8365	4744
6381	8367	4743
6382	8368	4742
6383	8369	4740
6384	8370	4739
6385	8372	4737
6386	8373	4736
6387	8374	4735
6388	8376	4734
6389	8377	4732
6390	8378	4731
6391	8380	4730
6392	8381	4729
6393	8382	4727
6394	8384	4726
6395	8385	4724
6396	8386	4723
