iter	RMSE
3223	31839.46468
3224	31834.11474
3225	31832.19084
3226	31830.07072
3227	31827.64579
3228	31826.32197
3229	31824.57841
3230	31822.74766
3231	31818.76678
3232	31816.97029
3233	31814.53972
3234	31812.9733
3235	31810.75247
3236	31808.6734
3237	31806.48021
3238	31802.51315
3239	31800.6437
3240	31798.20897
3241	31794.80451
3242	31792.96995
3243	31789.90888
3244	31788.4036
3245	31786.42224
3246	31784.39758
3247	31780.13623
3248	31777.00064
3249	31775.55085
3250	31773.01583
3251	31769.57457
3252	31765.82256
3253	31764.0783
3254	31760.82145
3255	31757.10898
3256	31754.90971
3257	31753.50349
3258	31749.10637
3259	31745.90275
3260	31741.55259
3261	31738.24724
3262	31736.34934
3263	31733.64315
3264	31730.94606
3265	31728.56337
3266	31725.56539
3267	31724.63455
3268	31722.98335
3269	31719.31983
3270	31716.66528
3271	31712.61358
3272	31710.22748
3273	31708.99802
3274	31704.80589
3275	31702.52911
3276	31695.35973
3277	31692.95843
3278	31689.44301
3279	31686.14127
3280	31683.0109
3281	31680.05685
3282	31677.29676
3283	31675.57514
3284	31673.53998
3285	31669.71784
3286	31668.88922
3287	31666.00253
3288	31663.04933
3289	31660.2523
3290	31654.67035
3291	31652.37626
3292	31649.31437
3293	31645.49207
3294	31642.62052
3295	31639.92012
3296	31638.35246
3297	31636.60503
3298	31634.79315
3299	31631.22272
3300	31629.20297
3301	31627.39011
3302	31625.10885
3303	31623.87909
3304	31621.27094
3305	31617.07913
3306	31615.8248
3307	31614.04691
3308	31611.42473
3309	31606.83753
3310	31604.32794
3311	31602.88877
3312	31600.15107
3313	31599.35632
3314	31596.14181
3315	31589.87369
3316	31587.04091
3317	31586.38258
3318	31583.42643
3319	31581.19351
3320	31577.3253
3321	31575.72529
3322	31574.23196
3323	31571.04486
3324	31567.05689
3325	31564.15985
3326	31562.67872
3327	31561.29218
3328	31558.62857
3329	31555.99442
3330	31553.70993
3331	31551.60832
3332	31549.99638
3333	31546.9217
3334	31545.36658
3335	31539.1291
3336	31536.97635
3337	31535.73291
3338	31533.83222
3339	31530.81677
3340	31526.07601
3341	31523.57496
3342	31521.35343
3343	31518.18255
3344	31516.59859
3345	31514.90359
3346	31512.90504
3347	31511.04711
3348	31510.08594
3349	31508.02749
3350	31504.48515
3351	31502.3741
3352	31501.45286
3353	31497.27338
3354	31495.88195
3355	31493.88838
3356	31491.24481
3357	31487.93835
3358	31486.04079
3359	31482.0008
3360	31479.6625
3361	31477.01567
3362	31475.10785
3363	31472.83193
3364	31468.55053
3365	31466.42974
3366	31465.13867
3367	31462.83155
3368	31460.52304
3369	31457.02566
3370	31453.29649
3371	31450.16341
3372	31448.05026
3373	31445.5887
3374	31443.92564
3375	31441.20912
3376	31438.68285
3377	31434.97522
3378	31432.43659
3379	31430.19694
3380	31428.57685
3381	31427.22282
3382	31426.51155
3383	31422.0402
3384	31419.9021
3385	31416.68694
3386	31415.50637
3387	31414.61445
3388	31413.16865
3389	31409.56634
3390	31404.54076
3391	31402.23054
3392	31399.02061
3393	31397.01064
3394	31393.64233
3395	31391.77062
3396	31388.34867
3397	31384.6224
3398	31382.91273
3399	31379.71075
3400	31378.18484
3401	31374.9274
3402	31373.69445
3403	31371.57647
3404	31368.28667
3405	31362.59543
3406	31360.66902
3407	31357.12679
3408	31354.24951
3409	31352.60705
3410	31351.257
3411	31348.44504
3412	31346.07106
3413	31344.20615
3414	31340.72125
3415	31338.37531
3416	31334.68344
3417	31330.21585
3418	31326.62497
3419	31322.84164
3420	31321.85344
3421	31320.44722
3422	31318.84423
3423	31317.28679
3424	31312.61297
3425	31310.52396
3426	31309.40106
3427	31308.17506
3428	31306.33641
3429	31303.93952
3430	31299.50033
3431	31296.19032
3432	31294.13606
3433	31291.8531
3434	31289.13876
3435	31287.7943
3436	31286.50958
3437	31284.35175
3438	31280.60151
3439	31278.37507
3440	31274.84891
3441	31272.37456
3442	31268.835
3443	31266.65085
3444	31261.84336
3445	31259.39817
3446	31255.7784
3447	31253.63127
3448	31250.64346
3449	31249.46804
3450	31247.26275
3451	31245.06953
3452	31242.01401
3453	31239.57893
3454	31238.40847
3455	31235.44307
3456	31232.7993
3457	31229.59819
3458	31228.27094
3459	31226.65864
3460	31223.25065
3461	31219.4206
3462	31217.10339
3463	31216.0106
3464	31214.13046
3465	31211.45418
3466	31208.99493
3467	31206.33024
3468	31204.68781
3469	31199.39275
3470	31195.56597
3471	31192.40195
3472	31188.47886
3473	31183.51749
3474	31180.82706
3475	31179.43466
3476	31177.76117
3477	31175.74149
3478	31171.5505
3479	31167.36995
3480	31165.48898
3481	31164.27219
3482	31162.41103
3483	31160.58831
3484	31159.37965
3485	31157.43162
3486	31155.76613
3487	31152.52638
3488	31150.53663
3489	31149.23572
3490	31147.50339
3491	31145.18734
3492	31143.4148
3493	31139.15671
3494	31135.22441
3495	31133.19402
3496	31128.19924
3497	31125.82232
3498	31124.09713
3499	31121.89589
3500	31118.1281
3501	31115.48295
3502	31113.38304
3503	31110.92946
3504	31107.48008
3505	31103.8493
3506	31102.10647
3507	31099.49863
3508	31096.40301
3509	31093.152
3510	31092.22912
3511	31090.02485
3512	31087.1276
3513	31085.05171
3514	31083.31506
3515	31081.82006
3516	31080.52152
3517	31078.097
3518	31076.23381
3519	31073.54648
3520	31069.45719
3521	31064.89281
3522	31061.57434
3523	31059.60446
3524	31056.69632
3525	31051.32302
3526	31050.52549
3527	31047.27208
3528	31045.60395
3529	31041.73328
3530	31040.07539
3531	31038.69524
3532	31034.88854
3533	31031.74243
3534	31029.01571
3535	31027.60189
3536	31026.22393
3537	31024.82982
3538	31021.99443
3539	31019.33346
3540	31017.07787
3541	31012.02352
3542	31009.47961
3543	31007.53145
3544	31005.09068
3545	31004.01357
3546	30999.69355
3547	30997.97698
3548	30994.30456
3549	30993.26168
3550	30993.23253
3551	30991.0612
3552	30988.29847
3553	30983.75986
3554	30981.13472
3555	30979.2645
3556	30976.55768
3557	30973.81416
3558	30972.07926
3559	30969.4191
3560	30967.12582
3561	30964.16463
3562	30960.77663
3563	30957.78373
3564	30955.85601
3565	30952.38494
3566	30950.20398
3567	30946.99283
3568	30944.19409
3569	30943.16776
3570	30938.45139
3571	30936.91417
3572	30935.14764
3573	30933.13645
3574	30929.62536
3575	30926.43533
3576	30924.57402
3577	30922.20973
3578	30917.77488
3579	30914.63078
3580	30912.58331
3581	30908.70888
3582	30907.78312
3583	30905.18682
3584	30901.56592
3585	30900.00139
3586	30897.22768
3587	30894.88177
3588	30892.04993
3589	30890.1368
3590	30888.08697
3591	30886.08387
3592	30884.83541
3593	30882.59584
3594	30879.15118
3595	30876.11619
3596	30872.35226
3597	30868.2482
3598	30863.93689
3599	30862.64208
3600	30857.73062
3601	30855.50318
3602	30851.82025
3603	30847.21979
3604	30845.7516
3605	30842.6604
3606	30835.41969
3607	30833.58985
3608	30828.14366
3609	30826.60194
3610	30823.59236
3611	30818.82189
3612	30815.90132
3613	30813.25942
3614	30810.45889
3615	30807.93052
3616	30804.89515
3617	30803.28553
3618	30801.7121
3619	30799.58227
3620	30796.15211
3621	30794.91412
3622	30792.34985
3623	30789.8434
3624	30787.36186
3625	30784.77795
3626	30781.54732
3627	30780.72776
3628	30779.0705
3629	30776.41747
3630	30775.20194
3631	30774.34744
3632	30771.17898
3633	30767.32355
3634	30764.34412
3635	30761.78092
3636	30759.12885
3637	30757.3358
3638	30755.24732
3639	30751.26081
3640	30747.21131
3641	30746.2489
3642	30745.43874
3643	30742.97278
3644	30740.61951
3645	30735.89143
3646	30734.94341
3647	30733.38738
3648	30730.59034
3649	30729.55337
3650	30726.14966
3651	30723.76717
3652	30722.51161
3653	30718.97422
3654	30714.19436
3655	30710.13782
3656	30708.41455
3657	30706.14624
3658	30704.97169
3659	30702.02124
3660	30699.22272
3661	30696.89994
3662	30695.19234
3663	30692.63257
3664	30689.98715
3665	30687.36638
3666	30686.74908
3667	30684.2015
3668	30681.93292
3669	30680.31297
3670	30677.40304
3671	30673.82284
3672	30671.32635
3673	30668.87689
3674	30665.67987
3675	30663.51061
3676	30661.04068
3677	30657.64551
3678	30654.55829
3679	30650.76263
3680	30649.03795
3681	30647.21242
3682	30644.5471
3683	30641.63106
3684	30638.66269
3685	30636.76506
3686	30633.72359
3687	30631.12158
3688	30628.83793
3689	30626.60269
3690	30623.11669
3691	30615.58161
3692	30614.23661
3693	30611.77196
3694	30608.2014
3695	30605.17686
3696	30603.96053
3697	30600.28881
3698	30596.76912
3699	30593.88297
3700	30591.88633
3701	30588.85572
3702	30587.36493
3703	30582.46264
3704	30580.01255
3705	30576.30209
3706	30572.67891
3707	30571.82485
3708	30569.87465
3709	30567.61331
3710	30566.7767
3711	30565.07068
3712	30561.1478
3713	30558.67014
3714	30557.11059
3715	30555.39056
3716	30552.40349
3717	30548.55577
3718	30546.71011
3719	30543.5023
3720	30540.42608
3721	30538.53897
3722	30536.53405
3723	30533.77628
3724	30531.49299
3725	30531.10436
3726	30528.90721
3727	30526.16189
3728	30521.10552
3729	30520.07595
3730	30518.64112
3731	30516.08743
3732	30513.21426
3733	30511.30309
3734	30509.72315
3735	30507.63605
3736	30505.15647
3737	30502.28343
3738	30501.3315
3739	30496.91597
3740	30496.12833
3741	30493.61912
3742	30490.06274
3743	30488.18039
3744	30480.94764
3745	30478.60648
3746	30473.4653
3747	30471.51672
3748	30470.15157
3749	30468.77132
3750	30466.40083
3751	30464.32924
3752	30462.3104
3753	30461.22614
3754	30460.49956
3755	30459.83602
3756	30458.67987
3757	30455.78626
3758	30453.3754
3759	30450.88416
3760	30448.99836
3761	30445.48924
3762	30444.32736
3763	30441.54008
3764	30440.44565
3765	30437.06009
3766	30434.92442
3767	30432.76586
3768	30429.12386
3769	30426.43904
3770	30425.18701
3771	30423.41953
3772	30422.19443
3773	30419.61144
3774	30415.82734
3775	30412.64362
3776	30411.06275
3777	30406.63313
3778	30403.64587
3779	30401.6051
3780	30397.33325
3781	30395.49524
3782	30393.81722
3783	30392.28765
3784	30391.3266
3785	30388.19871
3786	30383.73338
3787	30381.52246
3788	30380.21788
3789	30379.46418
3790	30377.86749
3791	30375.85252
3792	30372.28319
3793	30370.9938
3794	30369.4448
3795	30366.3137
3796	30364.82697
3797	30361.61121
3798	30359.19719
3799	30357.28405
3800	30356.20232
3801	30353.20752
3802	30350.20968
3803	30347.68158
3804	30345.92091
3805	30344.10768
3806	30342.50205
3807	30340.12179
3808	30338.66454
3809	30335.66992
3810	30334.34213
3811	30331.79686
3812	30329.93476
3813	30327.58024
3814	30323.84902
3815	30323.18078
3816	30320.53781
3817	30318.05567
3818	30314.78447
3819	30313.48395
3820	30310.9002
3821	30307.11737
3822	30304.53661
3823	30301.89497
3824	30297.86968
3825	30297.04873
3826	30295.25915
3827	30293.70165
3828	30289.95077
3829	30288.54986
3830	30286.2667
3831	30279.09554
3832	30278.76782
3833	30277.04672
3834	30272.6417
3835	30271.37725
3836	30269.81391
3837	30268.01336
3838	30266.4312
3839	30264.81906
3840	30261.69441
3841	30259.07207
3842	30256.24519
3843	30253.97261
3844	30250.99106
3845	30248.1378
3846	30240.5959
3847	30239.20089
3848	30237.57679
3849	30235.78551
3850	30231.82072
3851	30228.83076
3852	30225.49942
3853	30223.67502
3854	30220.75782
3855	30219.16906
3856	30215.81946
3857	30212.4916
3858	30211.22991
3859	30208.50627
3860	30206.56028
3861	30203.53314
3862	30202.66587
3863	30200.74836
3864	30199.61801
3865	30198.29352
3866	30195.47606
3867	30193.37016
3868	30192.21138
3869	30190.09091
3870	30187.88378
3871	30186.50134
3872	30183.21845
3873	30179.82214
3874	30176.48333
3875	30175.24706
3876	30172.93803
3877	30171.39678
3878	30166.34983
3879	30163.58119
3880	30160.4761
3881	30156.25453
3882	30154.62307
3883	30152.44294
3884	30148.4901
3885	30145.91061
3886	30143.14259
3887	30140.40327
3888	30138.7823
3889	30136.91486
3890	30133.56865
3891	30131.69542
3892	30129.07128
3893	30126.98648
3894	30125.32096
3895	30123.84143
3896	30120.40499
3897	30114.83498
3898	30112.64471
3899	30110.61929
3900	30108.09191
3901	30106.44211
3902	30105.55502
3903	30104.04574
3904	30102.98196
3905	30100.3123
3906	30097.87258
3907	30095.0641
3908	30091.83366
3909	30090.05311
3910	30086.15545
3911	30082.98719
3912	30080.71108
3913	30078.05519
3914	30075.80561
3915	30072.46855
3916	30069.38641
3917	30064.58019
3918	30063.75605
3919	30062.59227
3920	30060.17962
3921	30058.76738
3922	30057.93339
3923	30056.09912
3924	30055.09061
3925	30052.86896
3926	30050.81787
3927	30049.15676
3928	30047.8673
3929	30046.00029
3930	30042.87808
3931	30039.02101
3932	30036.84409
3933	30033.91471
3934	30030.66863
3935	30028.88482
3936	30026.82816
3937	30025.58572
3938	30023.0529
3939	30021.54435
3940	30018.78701
3941	30015.40547
3942	30012.78861
3943	30011.99094
3944	30007.64969
3945	30004.35939
3946	30000.10487
3947	29997.434
3948	29994.4667
3949	29992.56072
3950	29990.5874
3951	29988.47188
3952	29984.41053
3953	29983.33788
3954	29982.05902
3955	29979.3052
3956	29976.05974
3957	29973.08591
3958	29971.42318
3959	29970.54991
3960	29965.77492
3961	29963.67754
3962	29961.92298
3963	29957.81694
3964	29954.01221
3965	29953.34442
3966	29949.25554
3967	29944.86977
3968	29943.70531
3969	29940.80449
3970	29939.62382
3971	29937.5365
3972	29936.01533
3973	29934.20179
3974	29930.50939
3975	29924.96687
3976	29923.61099
3977	29922.19214
3978	29920.43788
3979	29920.20374
3980	29914.70074
3981	29912.10584
3982	29910.33639
3983	29908.18106
3984	29905.27889
3985	29899.7756
3986	29898.1409
3987	29896.20858
3988	29894.26826
3989	29891.59554
3990	29889.90458
3991	29885.95852
3992	29883.24948
3993	29880.7972
3994	29877.14085
3995	29874.81154
3996	29870.84774
3997	29867.14401
3998	29865.913
3999	29862.78946
4000	29859.68188
4001	29859.24511
4002	29856.9237
4003	29854.50135
4004	29852.39967
4005	29849.95044
4006	29845.29267
4007	29842.68249
4008	29838.87521
4009	29837.48867
4010	29834.84089
4011	29832.52858
4012	29829.06221
4013	29825.85
4014	29824.74499
4015	29823.23563
4016	29822.14492
4017	29816.95993
4018	29813.87786
4019	29812.14633
4020	29808.57803
4021	29807.51618
4022	29805.63514
4023	29802.43193
4024	29799.97727
4025	29797.51671
4026	29793.20289
4027	29789.50815
4028	29789.31111
4029	29786.99392
4030	29785.8219
4031	29782.54881
4032	29780.66816
4033	29777.93027
4034	29773.18828
4035	29771.54941
4036	29768.98693
4037	29767.32903
4038	29765.05345
4039	29761.39855
4040	29759.88891
4041	29758.48871
4042	29755.14566
4043	29750.74333
4044	29748.55314
4045	29746.24784
4046	29744.14201
4047	29742.59922
4048	29741.54183
4049	29740.30275
4050	29737.02345
4051	29734.36614
4052	29731.58818
4053	29728.40173
4054	29726.75048
4055	29725.96994
4056	29723.30428
4057	29719.7939
4058	29715.58782
4059	29712.55401
4060	29708.9517
4061	29708.00745
4062	29705.06869
4063	29704.15324
4064	29701.50941
4065	29699.19738
4066	29695.98336
4067	29692.98197
4068	29691.17119
4069	29689.07641
4070	29688.02476
4071	29685.64912
4072	29683.3154
4073	29681.40763
4074	29677.41717
4075	29676.14476
4076	29674.5187
4077	29670.85306
4078	29669.16274
4079	29666.4547
4080	29665.04254
4081	29663.47334
4082	29662.36672
4083	29658.8088
4084	29657.64445
4085	29654.75791
4086	29651.47273
4087	29649.67712
4088	29648.49814
4089	29646.33696
4090	29643.702
4091	29640.87316
4092	29638.66891
4093	29635.87357
4094	29632.68665
4095	29629.65396
4096	29628.27835
4097	29626.44884
4098	29622.75775
4099	29621.13902
4100	29619.82744
4101	29617.11611
4102	29615.57598
4103	29613.57344
4104	29610.51808
4105	29608.47378
4106	29606.87828
4107	29604.16876
4108	29600.73275
4109	29597.41783
4110	29595.40812
4111	29592.43803
4112	29589.87301
4113	29586.61646
4114	29584.57928
4115	29581.75341
4116	29578.34831
4117	29576.22582
4118	29575.70962
4119	29574.64285
4120	29572.26203
4121	29570.70387
4122	29569.68768
4123	29567.66036
4124	29564.72882
4125	29562.97018
4126	29561.99687
4127	29559.70805
4128	29558.15919
4129	29556.85104
4130	29553.54017
4131	29551.68036
4132	29549.86553
4133	29546.75311
4134	29544.21368
4135	29539.02929
4136	29535.64813
4137	29533.51434
4138	29531.73003
4139	29529.29249
4140	29527.86123
4141	29526.23055
4142	29524.56267
4143	29519.88361
4144	29517.05601
4145	29513.63256
4146	29510.48298
4147	29508.66922
4148	29507.32379
4149	29504.38139
4150	29501.51956
4151	29500.38481
4152	29498.38628
4153	29495.5675
4154	29494.04109
4155	29492.77805
4156	29489.91413
4157	29487.99768
4158	29486.30434
4159	29485.12459
4160	29483.17585
4161	29479.34479
4162	29478.37331
4163	29476.7312
4164	29475.18218
4165	29472.80401
4166	29471.04204
4167	29468.31804
4168	29465.40641
4169	29461.52135
4170	29459.13264
4171	29455.62035
4172	29453.19642
4173	29451.42007
4174	29448.40342
4175	29446.31806
4176	29444.44978
4177	29441.75149
4178	29439.14325
4179	29437.92321
4180	29435.93934
4181	29434.52353
4182	29431.1468
4183	29428.96351
4184	29427.31603
4185	29423.80642
4186	29421.26875
4187	29420.04586
4188	29418.40645
4189	29414.83881
4190	29411.61913
4191	29410.20165
4192	29407.8308
4193	29405.82619
4194	29402.88133
4195	29401.81172
4196	29399.45265
4197	29398.16862
4198	29397.19656
4199	29395.09431
4200	29391.03166
4201	29389.00582
4202	29386.50683
4203	29385.5112
4204	29381.83353
4205	29380.32508
4206	29377.3162
4207	29374.28048
4208	29371.39778
4209	29369.87346
4210	29367.28688
4211	29364.63952
4212	29362.44548
4213	29359.2352
4214	29358.27904
4215	29356.54442
4216	29353.13119
4217	29351.40632
4218	29348.92477
4219	29346.58943
4220	29345.08705
4221	29343.26632
4222	29339.01866
4223	29335.24042
4224	29331.79438
4225	29329.09132
4226	29327.621
4227	29323.40113
4228	29321.50132
4229	29319.03325
4230	29315.75109
4231	29312.79226
4232	29311.03533
4233	29309.03888
4234	29306.91793
4235	29304.57901
4236	29301.3213
4237	29299.25413
4238	29296.25161
4239	29294.99594
4240	29294.04899
4241	29292.62541
4242	29290.46697
4243	29283.76706
4244	29281.39147
4245	29280.31486
4246	29278.92187
4247	29277.37744
4248	29275.6959
4249	29272.92079
4250	29271.1659
4251	29270.04512
4252	29268.24516
4253	29266.89379
4254	29263.971
4255	29262.73049
4256	29260.08235
4257	29257.29591
4258	29255.94578
4259	29252.5555
4260	29250.20269
4261	29248.03305
4262	29246.1364
4263	29245.65143
4264	29245.10974
4265	29242.95075
4266	29242.30648
4267	29239.65023
4268	29238.15848
4269	29235.2758
4270	29233.69286
4271	29230.22139
4272	29228.0483
4273	29226.27288
4274	29222.89575
4275	29220.86403
4276	29218.64472
4277	29215.94974
4278	29213.63922
4279	29211.15489
4280	29208.18279
4281	29206.31869
4282	29204.15542
4283	29201.50558
4284	29200.40795
4285	29199.47107
4286	29197.92008
4287	29195.69174
4288	29189.82377
4289	29186.78161
4290	29185.0847
4291	29182.97011
4292	29181.04828
4293	29178.46719
4294	29176.92345
4295	29175.20455
4296	29170.6471
4297	29169.41499
4298	29167.59966
4299	29166.28729
4300	29164.87688
4301	29161.94448
4302	29160.09506
4303	29157.81356
4304	29154.49412
4305	29152.90818
4306	29152.12068
4307	29148.97032
4308	29145.95433
4309	29144.51923
4310	29143.20333
4311	29141.31911
4312	29138.19218
4313	29136.93616
4314	29134.9182
4315	29133.23741
4316	29130.67892
4317	29129.62501
4318	29127.90677
4319	29123.30976
4320	29118.83772
4321	29116.28676
4322	29115.38753
4323	29113.00392
4324	29112.34379
4325	29110.72821
4326	29109.17337
4327	29107.98619
4328	29105.8113
4329	29102.67041
4330	29099.80594
4331	29096.80363
4332	29093.14004
4333	29087.22022
4334	29083.57258
4335	29081.4334
4336	29080.53733
4337	29075.32213
4338	29074.33085
4339	29071.16396
4340	29070.57301
4341	29069.56651
4342	29066.6446
4343	29065.07279
4344	29061.2284
4345	29059.92349
4346	29057.93877
4347	29055.71825
4348	29050.41355
4349	29047.38241
4350	29044.90693
4351	29043.71114
4352	29042.3061
4353	29039.28744
4354	29036.52285
4355	29034.74164
4356	29031.09404
4357	29027.91096
4358	29025.74278
4359	29022.53703
4360	29021.24275
4361	29019.51595
4362	29017.33772
4363	29016.12704
4364	29014.81931
4365	29010.93266
4366	29008.1453
4367	29006.36736
4368	29003.54759
4369	28999.97595
4370	28998.07573
4371	28995.73556
4372	28993.12484
4373	28990.5027
4374	28989.47368
4375	28988.58441
4376	28987.30424
4377	28984.70902
4378	28983.36562
4379	28981.77253
4380	28979.09552
4381	28974.58662
4382	28970.40067
4383	28969.50005
4384	28968.30978
4385	28965.75479
4386	28964.22362
4387	28962.53485
4388	28960.96775
4389	28959.92186
4390	28957.50863
4391	28956.38831
4392	28955.38282
4393	28954.41589
4394	28952.46966
4395	28950.44323
4396	28949.70721
4397	28947.57256
4398	28945.38433
4399	28942.74883
4400	28941.57234
4401	28939.97341
4402	28938.03047
4403	28935.02104
4404	28932.92687
4405	28931.3041
4406	28930.1796
4407	28929.14945
4408	28926.95333
4409	28923.48066
4410	28919.94151
4411	28916.73167
4412	28914.24483
4413	28911.8148
4414	28908.92874
4415	28907.57216
4416	28906.39331
4417	28904.60864
4418	28903.75541
4419	28902.39518
4420	28900.43714
4421	28899.08626
4422	28897.93994
4423	28896.53779
4424	28894.1687
4425	28891.97116
4426	28889.59881
4427	28888.1417
4428	28885.0537
4429	28881.80465
4430	28880.81929
4431	28879.07686
4432	28876.12138
4433	28874.13066
4434	28870.91425
4435	28866.84437
4436	28865.08486
4437	28863.55663
4438	28862.34743
4439	28860.63747
4440	28858.11414
4441	28856.8192
4442	28854.46845
4443	28851.89342
4444	28849.58367
4445	28847.32468
4446	28846.94225
4447	28844.47362
4448	28843.83001
4449	28840.73317
4450	28838.33794
4451	28836.12929
4452	28833.82636
4453	28829.7741
4454	28828.61756
4455	28826.48834
4456	28824.42316
4457	28823.00992
4458	28821.16128
4459	28816.75482
4460	28815.81894
4461	28815.32185
4462	28813.42405
4463	28812.12233
4464	28810.37571
4465	28802.65088
4466	28798.57004
4467	28793.18109
4468	28792.16295
4469	28791.7624
4470	28790.9124
4471	28788.32996
4472	28786.88342
4473	28785.26387
4474	28784.05059
4475	28780.26969
4476	28776.79558
4477	28775.09587
4478	28774.51728
4479	28772.494
4480	28770.77206
4481	28769.61201
4482	28768.7108
4483	28765.78047
4484	28763.7582
4485	28762.07882
4486	28761.20845
4487	28759.30497
4488	28756.42227
4489	28754.60066
4490	28751.59324
4491	28748.93444
4492	28747.64012
4493	28746.22581
4494	28743.67365
4495	28741.22016
4496	28740.09838
4497	28737.26099
4498	28734.66841
4499	28732.59726
4500	28729.61536
4501	28728.20153
4502	28726.2222
4503	28723.24626
4504	28720.73807
4505	28719.4051
4506	28717.21815
4507	28715.46533
4508	28712.12514
4509	28709.2225
4510	28707.39546
4511	28704.82347
4512	28702.92463
4513	28701.86516
4514	28698.65628
4515	28696.65223
4516	28693.90015
4517	28692.35169
4518	28689.03343
4519	28688.22979
4520	28687.10478
4521	28684.88184
4522	28683.5854
4523	28682.70955
4524	28680.13145
4525	28678.62804
4526	28675.75513
4527	28673.39478
4528	28670.64895
4529	28667.48785
4530	28665.8356
4531	28665.19161
4532	28662.80873
4533	28660.05188
4534	28655.65435
4535	28651.48132
4536	28649.05554
4537	28646.78078
4538	28645.36874
4539	28644.2632
4540	28641.65477
4541	28639.0374
4542	28637.48891
4543	28635.49467
4544	28633.69917
4545	28630.45223
4546	28628.6172
4547	28627.17671
4548	28624.5767
4549	28623.12755
4550	28621.9813
4551	28619.98357
4552	28618.77603
4553	28615.0812
4554	28613.29222
4555	28612.17512
4556	28610.06476
4557	28606.46572
4558	28605.49384
4559	28603.4889
4560	28599.36805
4561	28597.84704
4562	28596.44359
4563	28592.44228
4564	28588.76579
4565	28586.6838
4566	28583.39421
4567	28581.38549
4568	28578.78247
4569	28576.26706
4570	28574.4732
4571	28573.17844
4572	28572.06826
4573	28569.38449
4574	28566.48896
4575	28564.23098
4576	28563.59828
4577	28560.22789
4578	28554.69512
4579	28549.90457
4580	28547.94084
4581	28545.39084
4582	28544.60934
4583	28541.63121
4584	28540.23649
4585	28537.33014
4586	28536.71955
4587	28535.02019
4588	28534.28144
4589	28532.57456
4590	28530.6485
4591	28528.42983
4592	28527.73646
4593	28526.95923
4594	28523.77862
4595	28521.9564
4596	28519.86022
4597	28517.93099
4598	28516.61777
4599	28514.39987
4600	28513.0978
4601	28509.97393
4602	28507.49139
4603	28505.29006
4604	28504.63789
4605	28502.86461
4606	28500.92117
4607	28499.42505
4608	28494.61772
4609	28493.46657
4610	28492.00303
4611	28490.5937
4612	28487.95209
4613	28485.96713
4614	28481.90684
4615	28478.89702
4616	28476.29991
4617	28473.81348
4618	28469.21302
4619	28467.47282
4620	28464.09475
4621	28460.8403
4622	28459.32285
4623	28457.35059
4624	28454.99178
4625	28453.18178
4626	28450.36673
4627	28448.79401
4628	28447.43591
4629	28446.2628
4630	28444.74719
4631	28443.0677
4632	28441.25057
4633	28440.21924
4634	28438.25669
4635	28435.99538
4636	28433.43238
4637	28430.62698
4638	28429.39589
4639	28427.15893
4640	28425.97475
4641	28425.23191
4642	28423.25277
4643	28422.11879
4644	28420.82003
4645	28419.85433
4646	28418.68586
4647	28414.94732
4648	28413.70433
4649	28412.72674
4650	28412.01593
4651	28410.65993
4652	28407.96089
4653	28405.90824
4654	28404.82716
4655	28403.15277
4656	28401.06319
4657	28397.17694
4658	28394.3545
4659	28393.62064
4660	28391.6466
4661	28389.9744
4662	28388.29905
4663	28385.89303
4664	28383.37726
4665	28379.74884
4666	28376.63676
4667	28372.46535
4668	28369.77066
4669	28368.57777
4670	28364.34021
4671	28362.72891
4672	28361.17498
4673	28360.07276
4674	28358.7771
4675	28355.01356
4676	28351.8338
4677	28349.06452
4678	28347.94337
4679	28345.15745
4680	28342.7835
4681	28339.71353
4682	28338.48928
4683	28336.80893
4684	28333.73464
4685	28331.60516
4686	28329.16384
4687	28328.42159
4688	28327.16747
4689	28325.60973
4690	28323.69523
4691	28322.64018
4692	28320.15996
4693	28318.65351
4694	28316.27287
4695	28313.49298
4696	28312.1426
4697	28311.07986
4698	28307.92732
4699	28306.15794
4700	28305.26539
4701	28301.35042
4702	28299.15373
4703	28297.5936
4704	28296.61772
4705	28294.06045
4706	28293.36602
4707	28292.21318
4708	28290.81572
4709	28287.24668
4710	28286.05582
4711	28282.50847
4712	28278.27883
4713	28276.8002
4714	28274.12442
4715	28271.5763
4716	28268.55703
4717	28266.15628
4718	28263.29354
4719	28260.50899
4720	28255.79304
4721	28254.60474
4722	28251.09068
4723	28249.69608
4724	28248.71846
4725	28247.5014
4726	28246.39328
4727	28245.53893
4728	28242.58148
4729	28240.14224
4730	28238.89568
4731	28236.29124
4732	28234.08005
4733	28231.85784
4734	28230.15062
4735	28229.00992
4736	28227.05218
4737	28223.27255
4738	28222.5072
4739	28220.68957
4740	28219.35857
4741	28217.94517
4742	28214.91084
4743	28213.60234
4744	28208.4207
4745	28207.03548
4746	28204.92879
4747	28203.01942
4748	28202.13332
4749	28199.71436
4750	28197.81001
4751	28196.285
4752	28194.85106
4753	28193.91063
4754	28190.45415
4755	28188.72437
4756	28187.76885
4757	28182.50887
4758	28180.70088
4759	28177.07305
4760	28173.24253
4761	28172.43368
4762	28170.83746
4763	28168.96071
4764	28166.97054
4765	28162.34522
4766	28155.90573
4767	28153.86566
4768	28152.96062
4769	28152.15941
4770	28150.73936
4771	28148.47637
4772	28146.54014
4773	28144.86831
4774	28143.2091
4775	28142.81596
4776	28142.12885
4777	28139.10944
4778	28137.78829
